CNESource,Codigo,Nombre,Categoria,Tecnologia,Estado,FechaInst,FechaSusp,Altitud,LatDD,LongDD,Depto,Municipio,AreaOperat,Entidad,AH,ZH,SZH,Corriente,Observ,Subred
CNE,13047050,PASACABALLOS [13047050],Limnigráfica,Convencional,Suspendida,15/06/1990,15/09/2005,65,"8.0500000000000007","-76.2",Cordoba,Tierralta,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,Sinu,,
CNE,13050010,SANTA LUCIA [13050010],Pluviométrica,Convencional,Activa,15/08/1965,,120,"8.8486111110000003","-76.04527778",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13050020,HACIENDA SANTA CRUZ [13050020],Pluviométrica,Convencional,Activa,15/10/1973,,220,"8.6675000000000004","-76.12388889",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13050030,LOMA VERDE [13050030],Pluviométrica,Convencional,Activa,15/12/1965,,100,"8.5019444439999994","-76.17527778",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13050040,TRES PIEDRAS [13050040],Pluviométrica,Convencional,Suspendida,15/01/1959,15/10/1973,30,"8.4499999999999993","-75.96666667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13055010,VORAGINE LA [13055010],Climatológica Ordinaria,Convencional,Suspendida,15/09/1965,15/06/1979,80,"8.6","-76.03333333",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13055020,TENERIFE [13055020],Climatológica Ordinaria,Convencional,Suspendida,15/01/1966,15/12/1967,150,"8.6833333330000002","-76.11666667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13055030,GALAN [13055030],Climatológica Ordinaria,Convencional,Suspendida,15/06/1979,28/08/2014,30,"8.6591666669999992","-75.9725",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13055040,INCODER - AUT [13055040],Agrometeorológica,Automática con Telemetría,Suspendida,17/11/2004,"02/12/2025",37,"8.7469444440000004","-75.91388889",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,"EL GRUPO DE AUTOMATIZACION REPORTA HURTO DE ELEMENTOS, FUSER DESDE 21/08/2016. ESTACIÓN SINIESTRADA (12/12/2022)|02/12/2025$mvelez$se remitió al grupo de automatización quien aprobó la suspensión de la estación Incoder 13055040 aportando el siniestro con fecha 22 de mayo de 2017. bajo memorando 20253090190093",
CNE,13057010,NUEVA COLOMBIA AUT [13057010],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/06/1990,,20,"8.4994444439999999","-75.97861111",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,Sinu,"SE CAMBIA CATEGORIA DE ESTACION A LM POR SOLICITUD DEL COORDINADOR DEL AO 02. REQ 2023-000225. (20012023)|04/12/2024$mvelez$Se activa la estación ya que cuenta con observador se incluye en la red de alertas Esta estación pertenece al programa, pero debido a dificultades para conseguir observador, fue excluida temporalmente. A partir del mes de noviembre, ha vuelto a reportar datos. De acuerdo a solicitud de correo electrónico de la coordinadora Mayra Soto 04/12/2024|04/12/2024$mvelez$No esta habilitada por q no tiene mástil pero se esta haciendo el diseño y se reactiva. Sigue en estado mantenimiento  solicitud coordinadora Mayra soto mediante correo electrónico  19-10-2024|04/12/2024$mvelez$Se activa la estación ya que cuenta con observador se incluye en la red de alertas Esta estación pertenece al programa, pero debido a dificultades para conseguir observador, fue excluida temporalmente. A partir del mes de noviembre, ha vuelto a reportar datos. De acuerdo a solicitud de correo electrónico de la coordinadora Mayra Soto 04/12/2024|02/05/2025$mvelez$Cambio de categoría de la estación a limnigráfica. La estación cuenta con instrumentos automáticos y se encuentra trasmitiendo en Polaris. solicitud mediante memorando 20253090068963","RED ALERTAS - AREA OPERATIVA 02,Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
CNE,13060010,SAN ANTERITO [13060010],Pluviométrica,Convencional,Activa,15/09/1973,,75,"8.5577777780000002","-75.86111111",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13060020,BUENOS AIRES [13060020],Pluviométrica,Convencional,Activa,15/08/1965,,55,"8.4758333330000006","-75.76527778",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13060030,CARAMELO [13060030],Pluviométrica,Convencional,Activa,15/12/1965,,60,"8.2661111110000007","-75.90388889",Cordoba,Tierralta,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13065010,TORPEZA LA [13065010],Climatológica Ordinaria,Convencional,Suspendida,15/01/1965,15/05/1979,42,"8.4333333330000002","-75.96666667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,,
CNE,13065020,MARACAYO [13065020],Climatológica Ordinaria,Convencional,Activa,15/05/1979,,25,"8.41","-75.88",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,,Estacion Homologada con MARACAYO [13067040]. Datos Transferidos desde 15/05/1979.,
CNE,13067010,TRES PIEDRAS [13067010],Limnimétrica,Convencional,Suspendida,15/05/1979,21/09/2011,20,"8.4894999999999996","-75.95316667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CAÑO BETANCI,,
CNE,13067020,MONTERIA  - AUT [13067020],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/02/1963,,15,"8.7516111110000008","-75.89241667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,Sinu,"SE CAMBIA CATEGORIA DE ESTACION A LM POR SOLICITUD DEL COORDINADOR DEL AO 02. REQ 2023-000225. (20012023)|17/01/2025$mvelez$Se activa la estación a solicitud de la coordinadora Mayra Soto mediante correo electrónico del 17/01/2025, actualmente está reportando datos en Polaris se revisar y se confirma que si está reportando datos |02/05/2025$mvelez$Cambio de categoría de la estación a limnigráfica. La estación cuenta con instrumentos automáticos y se encuentra trasmitiendo en Polaris. solicitud mediante memorando 20253090068963","Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño ,RED ALERTAS - AREA OPERATIVA 02"
CNE,13067030,SANTA HELENA [13067030],Limnimétrica,Convencional,Suspendida,15/03/1963,28/08/2014,25,"8.5654000000000003","-75.96590833",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,Sinu,,
CNE,13067040,MARACAYO [13067040],Limnimétrica,Convencional,Activa,15/08/1964,,25,"8.4093540000000004","-75.889265",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CIÉNAGA BETANCI,Estacion Homologada con MARACAYO [13065020]. Datos Transferidos desde 15/05/1979.|17/09/2025$mvelez$Se realiza el cambio coordenada en su latitud y su longitud bajo el memorando 20253090155483,
CNE,13067050,TRES PALMAS [13067050],Limnimétrica,Convencional,Suspendida,15/09/1979,18/06/2014,18,"8.5055555559999991","-75.95222222",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CIÉNAGA BETANCI,,
CNE,13067060,JUNQUILLO [13067060],Limnimétrica,Convencional,Suspendida,15/05/1979,18/06/2014,21,"8.4079722219999997","-75.91208333",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CAÑO BETANCI,,
CNE,13067070,PUENTE EL [13067070],Limnimétrica,Convencional,Suspendida,15/05/1979,15/05/1985,21,"8.4333333330000002","-75.95",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CAÑO BETANCI,,
CNE,13067080,BETANCI [13067080],Limnimétrica,Convencional,Suspendida,15/11/1990,27/10/2025,17,"8.5040277779999993","-75.96369444",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Medio Sinú,CAÑO BETANCI,"|27/10/2025$mvelez$se suspende bajo el memorando 20253090189723  actualización y optimización del catálogo nacional de estaciones (CNE) dentro del polígono del área operativa 02, se realizó el pasado 08/07/2025 reunión de revisión de la red hidrológica|27/10/2025$mvelez$se suspende bajo el memorando 20253090189723  actualización y optimización del catálogo nacional de estaciones (CNE) dentro del polígono del área operativa 02, se realizó el pasado 08/07/2025 reunión de revisión de la red hidrológica",
CNE,13070010,EL LIMÓN CÓRDOBA [13070010],Pluviométrica,Convencional,Activa,15/10/1964,,3,"9.3361111109999992","-75.9375",Cordoba,San Bernardo Del Viento,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070020,MOMIL [13070020],Pluviométrica,Convencional,Activa,15/10/1973,,20,"9.2344444439999993","-75.68805556",Cordoba,Momil,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,CIÉNAGA GRANDE,Corrección por error en migración,
CNE,13070030,SABANA NUEVA [13070030],Pluviométrica,Convencional,Suspendida,15/10/1973,15/06/2002,20,"9.0333333329999999","-75.83333333",Cordoba,San Pelayo,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,"Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño "
CNE,13070040,RABOLARGO [13070040],Pluviométrica,Convencional,Activa,15/01/1963,,19,"8.9506111110000006","-75.74247222",Cordoba,Cereté,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070050,CERETE [13070050],Pluviométrica,Convencional,Activa,15/01/1963,,20,"8.8903333329999992","-75.78625",Cordoba,Cereté,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070060,CGA DE ORO [13070060],Pluviométrica,Convencional,Suspendida,15/09/1958,16/05/2022,10,"8.8725000000000005","-75.625832778",Cordoba,Ciénaga De Oro,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,16/05/2022$Migracion$Creada estación nuevamente por eliminación en primer proceso de homologacion.|07/06/2022$Migracion$Estación homologada en la primera fase con la estación CIENAGA DE ORO [13077070],
CNE,13070070,BOCA DE LA CEIBA [13070070],Pluviométrica,Convencional,Activa,15/01/1970,,20,"8.8299166670000009","-75.85611111",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070080,SIGLO EL [13070080],Pluviográfica,Convencional,Suspendida,15/05/1986,15/02/2002,40,"8.9499999999999993","-75.56666667",Cordoba,Ciénaga De Oro,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070090,SAN CARLOS [13070090],Pluviométrica,Convencional,Activa,15/01/1964,,60,"8.7905555559999993","-75.70138889",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070100,SANTA ROSA [13070100],Pluviométrica,Convencional,En Mantenimiento,15/01/1963,,140,"8.7411111110000004","-75.60141667",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,|23/01/2025$mvelez$Se pone en mantenimiento la estación porque actualmente no tiene observador solicitud coordinadora Mayra Soto mediante correo electrónico 22/01/2025,
CNE,13070110,CARRIZAL [13070110],Pluviométrica,Convencional,Activa,15/08/1965,,40,"8.6819444440000009","-75.75352778",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070120,CALLEMAR [13070120],Pluviométrica,Convencional,Activa,15/06/1963,,95,"8.6974999999999998","-75.67777778",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070130,CALIFORNIA [13070130],Pluviográfica,Convencional,Suspendida,15/08/1974,15/02/2002,13,"8.7833333329999999","-75.83333333",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070140,COROZA 1 [13070140],Pluviográfica,Convencional,Suspendida,15/08/1974,15/02/2002,9,"8.8333333330000006","-75.75",Cordoba,Cereté,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070150,MOCARI [13070150],Pluviográfica,Convencional,Suspendida,15/08/1974,15/05/2002,14,"8.8000000000000007","-75.86666667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070160,BERASTEGUI [13070160],Pluviométrica,Convencional,Suspendida,15/08/1978,15/02/2002,20,"8.8833333329999995","-75.7",Cordoba,Ciénaga De Oro,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070170,BUENOS AIRES 1 [13070170],Pluviométrica,Convencional,Activa,15/08/1978,,9,"8.772777778","-75.74972222",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070180,CARRILLO [13070180],Pluviométrica,Convencional,Activa,15/03/1979,,20,"8.9844444439999993","-75.83177778",Cordoba,San Pelayo,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070190,COROZA 2 [13070190],Pluviométrica,Convencional,Activa,15/08/1974,,9,"8.8047222220000005","-75.765",Cordoba,San Carlos,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070200,COROCITO [13070200],Pluviométrica,Convencional,Suspendida,15/03/1979,15/02/2002,20,"8.9499999999999993","-75.8",Cordoba,San Pelayo,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070210,COTORRA [13070210],Pluviométrica,Convencional,Suspendida,15/03/1979,15/02/2002,20,"9.0333333329999999","-75.78333333",Cordoba,Cotorra,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070220,FLOR DEL SINU [13070220],Pluviométrica,Convencional,Suspendida,15/08/1974,15/02/2002,13,"8.8166666669999998","-75.85",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070230,HORIZONTE [13070230],Pluviométrica,Convencional,Suspendida,15/08/1974,15/02/2002,10,"8.7666666670000009","-75.86666667",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070240,CERRO BAHIA [13070240],Pluviométrica,Convencional,Suspendida,15/11/1974,15/06/2002,50,"9.3000000000000007","-75.85",Cordoba,Lorica,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070250,TRAPICHE EL [13070250],Pluviométrica,Convencional,Suspendida,15/05/1979,15/06/2002,4,"9.3166666669999998","-75.88333333",Cordoba,Lorica,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070260,LAMAS 3 [13070260],Pluviométrica,Convencional,Suspendida,15/08/1978,15/05/2002,18,"8.7333333329999991","-75.85",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070270,MONTERIA [13070270],Pluviométrica,Convencional,Suspendida,15/08/1974,18/08/2010,17,"8.8265277780000009","-75.84183333",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070280,SABANAL [13070280],Pluviométrica,Convencional,Activa,15/06/1978,,10,"8.7886111109999998","-75.75138889",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070290,TAMPA [13070290],Pluviométrica,Convencional,En Mantenimiento,15/05/1978,,20,"8.6247222220000008","-75.76722222",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,"|06/12/2024$mvelez$Se pone en mantenimiento, porque no se consigue un observador, solicitud mediante correo electrónico coordinadora Mayra Soto04/12/2024",
CNE,13070300,CHIMA [13070300],Pluviométrica,Convencional,Suspendida,15/09/1958,15/10/1973,30,"9.15","-75.61666667",Cordoba,Chima,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070310,CHIMA [13070310],Pluviográfica,Convencional,Suspendida,15/11/1965,15/05/1971,30,"9.15","-75.61666667",Cordoba,Chima,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070320,CHIMA [13070320],Pluviométrica,Convencional,Suspendida,15/06/1965,"07/06/2022",20,"9.1333330559999997","-75.633332778",Cordoba,Chima,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,"07/06/2022$Migracion$Creación y Registro de estación que fue eliminada en la primera fase de homologacion|07/06/2022$Migracion$Estación homologada en la primera fase con la estación  CHIMA [13075010]",
CNE,13070330,ICOTEAS LAS [13070330],Pluviográfica,Convencional,Suspendida,15/11/1974,15/02/1977,20,"9.0500000000000007","-75.76666667",Cordoba,Cotorra,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070340,PALMA DE VINO [13070340],Pluviométrica,Convencional,Suspendida,15/08/1978,15/05/2002,20,"8.7333333329999991","-75.8",Cordoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070380,CERETE [13070380],Pluviométrica,Convencional,Suspendida,15/04/1954,23/08/2019,20,"8.8850833330000007","-75.797416667",Cordoba,Cereté,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,"Resultado del taller realizado con los coordinadores de las áreas operativas y coordinadores del nivel central, se toma la decisión de recrear la estación que había desparecido producto de la homologación realizada en junio de 2017",
CNE,13070390,CIENAGA DE ORO [13070390],Pluviométrica,Convencional,Activa,15/08/1965,,25,"8.8699999999999992","-75.63",Cordoba,Ciénaga De Oro,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,Estacion Homologada con CIENAGA DE ORO [13077070]. Datos Transferidos desde 15/08/1965.,
CNE,13070420,CNO EL MUERTO [13070420],Pluviométrica,Convencional,Suspendida,15/10/1964,15/10/1973,50,"9.3000000000000007","-75.85",Cordoba,Lorica,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
CNE,13070430,VENECIA [13070430],Pluviométrica,Convencional,Activa,15/08/1987,,50,"9.1952777779999995","-75.54111111",Cordoba,San Andrés De Sotavento,Area Operativa 02 - Atlántico-Bolivar-Sucre,INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES,Caribe,Sinú,Bajo Sinú,,,
